"","reviews"
"549","내 생애 최고의 영화 . 난  인생이 허무하다고 생각이 들때 늘 이 영화를 본다. 10번은 더 본것 같다.  Ost 정말 애잔하고  분위기 있어 좋아하고 메릴스트립의 명불허전의 연기 미치도록 좋다. 소장가치가 있는 영화임.  "
"550","너무 아름답다. 내 인생도 저렇게 아름다워 질 수 있을까. 그런 순간이 단 한번이라도 온다면 나는 어떤 선택을 할까  "
"551","글쎄..그냥 불륜미화영화같다.. 당신들 아내나 남편이 불륜해도 아름답다~할것인가?...  "
"552","나이를 먹었는데도 이런류의 영화가 감동을 준다면 당신은 나이를 헛먹은 것이라 말하고 싶네요. 그리고 당신의 배우자가 불쌍하단 말을 분명히 히고 싶네요.불륜도하고 싶고 가정도 지키고 싶은 많은 사람들의 옳지 않은 욕구를 그럴싸하게 미화한 영화일 뿐입니다  "
"553","주제는 좋았지만.. 지루한 전개가 몰입감을 많이 훼손했다..9점대는 조금  "
"554","잘  정돈된 불륜영화.,.  "
"555","연기도 좋았고, 배우도 좋았다. 하지만 이들의 사랑에 동의할 수 없다. 과정에 있어서 납득이 갈만한 사랑이었으나, 처음 시작의 호감은 상당히 불륜스럽게 보인다... 누군가를 사귀면서 다른 사람에게 호감을 가져본 사람들은 그 느낌을 알꺼임..  "
"556","불륜을 합리화시키는 역겨운 작품일뿐상상해보시오 우리 부모가 이랬다면완성도높은 개소리가 한가득  "
"557","아이스티.... 먹고 갈래요?  "
"558","섬세한 심리묘사나 로맨스라는 장르를 제대로 파헤친 훌륭한 로맨스 영화이지만 아무리 아름다운 사랑이라도 어디까지나 &#34;불륜&#34;을 미화시킨것뿐이기 때문에 평가 절하되는 작품  "
"559","bad  "
"560","그래봤자.. 결국 불륜..  "
"561","내가보수적인건지몰라도중년의외도를아무리아름답게포장하려해도보는내내불편and지루  "
"562","영화는 디테일있게 잘 만들었지만, 불륜을 미화, 포장하는게 맘이 편하지만은 않군~~  "
"563","불륜을 가장한 쓰레기 영화에 불과할뿐 이스트우드가 아깝다  "
"564","불륜은 불륜일 뿐... 입장을 바꿔놓고 생각해봐라! 니 배우자가 그런 식으로 행동하면 기분 좋겠냐? 간통죄 폐지됐다는 소식에 샴페인 터뜨리는 쓰레기들이나 좋아할 영화! 남이 하면 불륜 내가 하면 로맨스  "
"565","첫 눈에 운명처럼 확 다가온 것도 아니고 4일 동안 유부녀가 바람 핀 걸 마치 무슨 예술 한 것처럼 포장해서 작품성 운운하고 하는 것은 불륜을 조장하는 것일 뿐이다.  "
"566","지루한 전개.  이런 영화의 스토리는 야동에도 흔하디 흔한 삼류야동 스토리다.  "
"567","내가 하면 연예. 니가 하면 불륜. 나한테 걸리면 확 ~  "
"568","여자가 이해는가나 불륜이여서 그런지 중년이여서인지 공감은 안갔다. 중후반까지 지루하고 오히려 둘이 헤어지고 나서가 애틋하고 자녀들이 마지막에 인정을 하고 재를 뿌리는 부분에서 여러 생각이 들었다. 또 아무것도 모르는 남편이 불쌍했음.  "
"569","내가 하면 로맨스 ,남이 하면 불륜  "
"570","이러니 불륜의 정당화란게 생기지...  "
"571","아무리 미화해도 불륜은 불륜.  "
"572","이 영화에 10점 주는 사람은 후에 자기 배우자가 불륜을 해도 혹은 다른 사람의 불륜을  보고 욕 하지 말것. 그들에겐 사랑일테니까. 맞지?  "
"573","역겹다. 불륜을 아무리 포장해 봐야 불륜일뿐. 자신이 선택한 인생이 비록 꿈꾸던 삶이 아닐지라도 그 선택에 대한 의무를 다해야할 것. 자식들에게 남긴 유언에 오히려 그에게 고마워할지도 모른다니.. 자식들에게 부끄러워하며 무덤까지 가져갔어야 했다.  "
"574","보다가 너무 역겨워서 껐다.책임이든 뭐든 불륜은 불륜이야불륜을 어떻게든 미화하고 치장하는 모습이 더럽다이건 딱 바람기 있는 아주내미들이 보면 환장할 영화일듯  "
"575","관람객클린트이스트우드 머리가 벗겨져서  별 2개 뺀다  "
"576","관람객모든 사람이 공감할 영화는 아닌가봅니다. 30대중반에 갓난아기 키우는 저에겐 아직 좀 이른 영화같아요. 좀더 나이들어서 한번 더 봐야 감동이  올 것 같습니다.  "
"577","둘의 사랑도 안타깝지만 남편도 안타깝네요... 알면서도 모른척해주고 따뜻한 말 해주는 것이 너무 멋있었어요.  "
"578","한국적인 정서가 묻어나는 미국영화  "
"579","4일간의 사랑과 일탈에서 되돌아보는 자신의 인생  "
"580","멋진작품이죠. 가슴이 먹먹해짐  "
"581","잼있다. 이해도 되구.  "
"582","글쎄요.. 이걸 어떻게 말로 표현할 수 있을까요... 현시대에 살고 있는 평범한 사람들이 남녀간의 사랑을 이해할 수는 있을까요... 글이나 말이 아닌 영화만이 줄 수 있는것 같습니다. 사랑... 정말 마음에  와 닿네요.  "
"583","아름답고 화려했던 잠깐의 외도. 짧은 일탈도 허용하려 들지 않는 답답한 현실이지만 결국 그 현실을 택했기에 더욱 애절하게 와닿는다.  "
"584","이루지 못했기에 아름다운 것이라고 생각해요. F & R  "
"585","이렇게 슬픈 비오는 날 두 연인의 모습이 또 있을까요..  "
"586","영원히 흐르지 않았으면 했던 시간들과, 멈추어 품에 안고 싶었던 조그만 순간들에 대하여. 결과와 상관없이, 그런 경험을 한 번 해 볼 수 있는 것만으로도, 우리네 삶은 아름답다 말할 수 있지 않은가.  "
"587","좋은 영화  "
"588","거부감보단 공감을 느낄 사람이 많다면 괜찮게 만들었다는 증거.  "
"589","어머니기 이전에 그녀도 여자다  "
"590","중년 남녀의 애절한 사랑  "
"591","이 영화를 다시 보기가 두렵다.그만한 슬픔을 또 감당해낼 자신이 없다.  "
"592","나이가  들면들수록 더 이해할수 있을꺼 같은데..불륜도 아름다울수있다.  "
"593","원작에 비해 한참 모자라요. 제게 다가오는 감동은 원작의 반도 안되었어요  "
"594","불륜은 한시적이지만 사랑은 영원하다. 이 영화는 사랑이었다...  "
"595","개봉 당시 포스터 아직도 기억나네.  "
"596","명작 중 하나라고 생각합니다. 불륜이라는 소재를 넘어서 아름답다고 여겨지는 감동적인 스토리.  "
"597","새벽 내내 울면서 봤네요. 긴 생각을 하게 만드는 영화였습니다. 뭐라고 확실히 단정지을 수가 없었어요.  "
"598","파렴치한의 유쾌한 섹스코메디  "
"599","관람객차문의 손잡이를 돌렸더라면~~그랬다면 더 행복했을거예요 ㅠㅠ  "
"600","백번을 양보해도 남는 게 없는 허무맹랑함.  "
"601","순간의 만남, 영원한 사랑. 단순하고 진부한 구성.  "
"602","일그러진 인간상  "
"603","아줌매미들이나 좋아할 영화 ㅡㅡ  "
"604","기대했는데 좀 지루했음  "
"605","가슴으로 품는 사랑도 있답니다  "
"606","이 영화를 다 보고도 단순히 '불륜'이란 이야기를 꺼낸다면 할 말이... 깊은 여운.  "
"607","66세 힐배는 마지막에 울어버렸습니다.다리위에 뿌려진 것은 누구의 것인지요?,  "
"608","이영화가 사랑받는것이 이해가안되 ..  "
"609","막장삘.. ㅡㅡ 비추  "
"610","관람객불륜미화 근데 딱히 아름답게도 안보임;;  "
