"","reviews"
"499","속이 좁은 사람이 아니더라도 속이 좁은 행동을 하게 될 수 있다. 그냥 살다보면 그렇게 될 때가 있곤 하다.  "
"500","관람객피해자와 가해자가 엎치락 뒤치락 하는 와중에 그들의 복잡한 심경을 한 통의 결정적 진심이 담긴 편지가 바꾼다  "
"501","관람객맥도맨드 아줌니의 연기는 정말 가공할만한 힘을 지녔다. 영화내내 이렇게 멋있을 수가 있나라는 생각이..  "
"502","관람객언니 연기 쩔어 진짜 ㅠㅠ 거칠고! 분노하고! 내지르는 연기에 속이 뻥 뚫렸다  "
"503","관람객이 영화는 미쳤다 라는 리뷰를 남기고 싶네요 ㅎ 미친 연기 미친 스토리  몰입쩌는 115분 굳!  "
"504","각각 인물의 입장이 이해가 되고, 무거운 소재인데도 요소요소에 유머가 억지스럽지 않게 배치되어,  러닝타임내내 감정기복이 심해 지루할 틈이 없었다. 추천하고싶은 영화입니다! 보세요!  "
"505","관람객진짜 여주 걸크러쉬 폭발한다. 기대만큼 재밌  "
"506","관람객가슴을 후벼파면서도 위트까지 놓치지않는 진정한 수작. 러닝타임 내내 짜릿하다.  "
"507","블랙 코미디인데 왜 눈물이 나는지  "
"508","사회에 날카롭게 비판할려고 하는데 날카롭지 못하고 점점 무뎌진다.장르가 블랙코미디라는데 그 장면이 몇 장면 안된다.그저그런 평범한 작품.  "
"509","비공 누르는애들 죄다 국산영화충들 ㅋㅋ  "
"510","관람객등장인물들이 모두 싸이코패스에 가깝네요.  "
"511","결국 영화를 보고 나온 내가 구원을 받은듯  "
"512","와이프한테 서장 죽는거 보고 자살이 나쁘지 않고 나라도 저상황에서 그러겠다고 했다가 한방 먹었다. ㅎㅎ  "
"513","프란시스 멕도먼드가 많이 늙었네 라고 느끼던 영화초반을 지나 목소리를 듣자마자 왠지모를 믿음에 안도감이 들었다.  "
"514","개봉날 기다린 보람이 있었던 영화^^  "
"515","절망적인 스토리의 극치  "
"516","충격적....영화 끝나고 박수 치고 싶었네요.  "
"517","알고보니 연기신 맥도맨드 남편 조엔코엔 후덜덜...  "
"518","관람객멋진 캐릭터와 의미있는 이야기  "
"519","관람객스토리,배우들의 연기 등도 좋음.  "
"520","관람객무슨 설명이 필요하랴 봐야 안다 연기최고 각본최고 엔딩이 환상적...  "
"521","증오를 머금은 분노의 나라, 서부극의 형식을 띄면서 이내 마음을 삭인다.  "
"522","관람객맥도맨드.... 당신은 도덕책....  "
"523","여주가 여우주연상 받았던데, 개인적으로는 &#34;셰이프 오브 워터&#34;의 샐리 호킨스 연기가 더 나았습니다.  "
"524","좋은 영화 같이 좀 보자 왜 상영관이 없어  "
"525","영화관에서 이렇게 크게 웃기는 처음, 정말 재미있지만 캐릭터와 그들 사이에 얽힌 복잡한 감정선들에 마냥 웃기지만은 않은, 연기도 그렇지만 감독이 연출을 잘 했다고 느꼈다.블랙 코미디인가 싶다가도 뭔가 모호한.  "
"526","관람객실화라서 그런지 너무 슬펐다 그리고 같은 엄마라서 가슴이 저린당 흑  "
"527","엄마의 마음을 잘 표현. 왜 쓰리 빌보드를 알게 하는 전개.  "
"528","관람객영화 속에 등장하는 모든 인물들이 깊다.  "
"529","영화의 각본은 물론이고 배우들의 연기까지 어느하나 부족한점이 없었다. 특히 샘 록웰의 연기는 잊을수가 없을듯...  "
"530","관람객간만에 영화다운 영화를 봣습니다. 이렇게 유쾌하다니! 상업영화 못지않게 시간가는줄 모르고 봣네요  "
"531","파고에서 우연이 만들어낸 아이러니를 없애면 이런 영화가 될까?  "
"532","인상 깊은 영화다. 가벼우면서도 무거운 듯한 좋은 영화  "
"533","관람객대세의견를 따라야 하나 싶지만 전 그냥 그랬어요.  "
"534","하... 보통 영화 예고 안보고 평보고 가는편인데...여러군대에서 상도 받고, 평론가들이나 네티즌들이 하도 좋다고해서 보려고했는데... 내 스타일은 아닌것 같다.  평론가들이 좋아할 영화 스타일. 재미를 위해서라면 보지 않는걸 추천함.  "
"535","평식이 아재가 8점 주는 영화는 처음보네...  "
"536","난 잘 모르겠다. 자살해버리는 놈도 그렇고, 갑자기 착한놈 되는것도 그렇고, 주인공도 그렇고... 난 이런 영화 별로  "
"537","뛰언난작품성과 배우들의열연으로 평점도높고 명작이라해서 보앗는데 솔직히 재미는없엇다 재미있엇다라고후기올린사람들은 누구지  "
"538","본인도 죄를 저지르면서 숨기려한다 진짜 화가 났다 본인의 죄는 정당하고 남의 죄는 용서 할수없다 그리고 그런 딸은 죽어도 마땅한거 같아 보였는데.. 본인이 내뱉은 말때문에 죄책감을 느끼는건가 솔직히 작품성은 있지만 공감은 진짜 안되었다 내가이상한건가?  "
"539","그냥 그놈이 범인이었으면 상업영화로 더 좋았을거같다 그래도 자기영화 자기맘대로 한다는데 누가 말리겠는가 빼어난 스토리 ㅎㄷㄷ  "
"540","두번 세번 여러번 다시 보고싶은 영화  "
"541","관람객광고가 존나 기대하게 만들어서 봤다만 생각보다 그냥 그냥...  "
"542","기대이하인데 상 받고 평론가들 점수 좋으니까 좋다고 하는건 아닌가  "
"543","주인공이 너무 무모하고 폭력적이다. 경찰서에 불을 지를 땐 경악했다.  "
"544","시작은 뭔가 기대했는데 갈수록 막장 도대체 미국식 블랙코메디 나로써는 이해가 안된다  "
"545","분노하기위해 대상을 잇는다. 최소한의 개연성은 갖자 제발. 지잘못으로 애를 잃고 경찰탓을 하는건 둘째치자. 딕슨은 왜 서장이죽자 애꿎은 광고회사를 족치냐? 주제는 알겠는데; 어이없을정도로 뜬금없는 싸움판을 만들고 연기력으로 엮었다고는 하지말자  "
"546","관람객평이한 수준이고 권할만한 영화는 아닌듯합니다  "
"547","역겹다 본인이 피해를봤다고 주변이 피해를보던말던 상관없다는 심보  "
"548","떼법이 통하는 미국? 좌파라면 좋아할 영화  "
"549","너무 기대가 커서일까... 피해자가 가해자가 되는 듯한 여론을 표현한 점에 공감 했지만..., 아무리 안타까운 사연이 있어도 범죄자가 되어가는 엄마를 미화한다는 생각에는 공감이 안갔음...  "
"550","이거 보시지 말고 종편 뉴스보세요  "
"551","10점 주려다가 6점준 영화..영화를 보는 내내  범인을 잡는 기대감에 영화가 끝나질 않길 기대했지만너무 허무하게 끝나버렸어 ...&#34;비디오킴&#34; 에서 무료로 감상 가능하던데  "
"552","미사여구를 동원해도 지루한건 어쩔수없음.. &#39;영화쟁이&#39; 가 아니라면 딱히 추천안함  "
"553","보는와중 3번잠든 영화2018 최악의 영화가 될 듯  "
"554","스토리가 산으로 가는듯..  "
"555","한 여인의 현명치 못 한 분노로 인해 다치고 죽어 가는 많은 사람들. 인물의 갑작스런 변화는 개연성을 잃고, 19살 소녀가 &#39;분노는 더 큰 분노를 낳는다&#39;고 말해도 &#39;죽일 지 말지 가면서 생각하자&#39;는 쓰레기 대사를 내뱉은 어른이라니...  "
"556","와우~ 이게 왜 이리 평점이 높지.  보는 내내 뭔지 모를 불편함이...  "
"557","진짜 평점에 낚이지 말길... 와 내가 왠만한 영화는 참고 보는사람인데 딱 엔딩크레딧에서 소름돋았다. 개연성은 개나주고 연출? 극본? 메세지? 퍽이나..개깉은 평점알바들은 꺼져라..  "
"558","경찰서에 화염병 던져도 안걸리구나내일 고고씽~  "
"559","기대 이하라는 말 밖엔...전체적으로 고평가된 영화네요.  "
"560","아 OO다 진짜ㅡㅡ이건 아니야  "
