"","reviews"
"809","관람객친절한 친구를 만나길...  "
"810","너무 재밌고 감동적이예요. 꼭 보세요!!  "
"811","상황이나 감정표현이 너무잘된영화이고주위에서 일어날수있는 인간관계이지않을까해요보는내내 공감하고 .뭉클하고잔잔한눈물이 났어요  "
"812","관람객감동 그 자체!! 가족들이 함께 보면 좋을 것 같아요. 가족의 의미를 되새기게 하는 멋진 작품이네요~~**  "
"813","윌에게 정말 감정이입 되어서 내가 윌이었다면 어떻게 살았을까? 하는 생각이 들었고 그의 긍정적인 힘과 지금 옆에있는 친구들, 가족들이 얼마나 소중한지 알게되었다.  "
"814","관람객기대이상입니다. 감동적인 영화. 강추.  "
"815","관람객그냥좋다 이 영화 누구나 다 고민한다 다만 다른 고민일뿐  "
"816","감동적인 내용! 멋진 줄거리 모든것이 최고  "
"817","관람객따뜻한 이야기 좋은 연기  "
"818","한파에 보면 좋은 마음 따뜻해지는 영화.  "
"819","보는 내내... 눈물이 글썽글썽 ... 참 좋은 영화인거 같아요~ 이런 따뜻한 영화는~ 두 번 세번봐도~ 질리지 않죠 ~  "
"820","영화보고 돌아오는길이 너무나도 행복해 미소가번지는영화, 내 삶을 되돌아보게되는영화. 포레스트검프 이후 처음으로 소장하고싶은영화.  "
"821","시작부터 괜히 울컥하고... 너무 감동적인 영화...아이들 연기도 너무 좋았구,여러모로  최근 본 영화중 최고였습니댜!!어기랑 잭윌 캐리 너무 좋아요 ㅎㅎ  "
"822","어기는얼굴은못생겼지만마음이잘생겼다...마음이잘생겨야행복한법...평점은8.2점주고싶다  "
"823","진정한 감동이 잔잔하게 휘몰아치는 감정을 느끼는 경험을 할수 있을것이라...  "
"824","관람객집에와서 계속 생각하게 만들었던 영화였습니다. 제 자신을 돌아보는 좋은 기회였으며 저를 더욱 사랑할 수 있게 된 계기가 된 것 같습니다.  "
"825","관람객부모가 함께보면 좋은 영화  "
"826","오랫만에영화를본후깊은감동이...  "
"827","진정한 우정, 그리고 사랑이 어떤 건지 알게해준 영화였다. 인물 한 사람 한 사람을 각각 보여줌으로서 몰입도가 굉장히 높았다. 다른 뻔한 영화들과는 다른 색다른 영화였다.  "
"828","이거 보고 싶은데ㅠㅠㅠ  "
"829","신파적 분위기가 신선하지 않을 수도 있지만 이런 따뜻한 영화가 계속 만들어졌으면 좋겠다. 나중에 자식이 태어난다면 꼭 같이 보고 싶다.  "
"830","관람객보는 내내 행복한 영화였어요. 감동, 유머 골고루 갖춘 최고의 영화예요  "
"831","최고. 감동적이였습니다  "
"832","진짜진짜 감동과 가족애가뭔지보여준 명작  "
"833","너무 착한 영화. 현실속 아이들은 악마 자체인데  이 영화속 아이들은 어른들 능가하는 통찰력과 선함과 육신의 성숙함까지. 너무 착해서 비현실적인. 요즘 대한민국에서만 유행하는 선동적 감상주의 영화라 싫다. 작위적인 감동은 단호히 거부한다. 트럼프 만세  "
"834","감정이입하게 만들어주는 캐릭터들과 이들에 대한 따뜻한 영화의 시선이 충분히 가치 있는 가족 영화를 만들어낸다. 단지 진짜 현실에서는 이렇게 진행되지 않는다는 사실만이 아쉽게 느껴진다.  "
"835","여주인공들 왤케 다 이쁨 ㄷㄷ  "
"836","명작이다!!! 기립박수!!!  "
"837","진짜 정말 내 삶의 최고의 영화  "
"838","이거 보고 비위 상한다는 사람은 진짜 뭐냐; 자신을 되돌아 보기 좋은 영화  "
"839","관람객제발 보세요 ㅠㅠ후회절대안함  "
"840","부모들이 보면 좋은 영화  "
"841","관람객아이 대신 인생을 살아줄 수 없는 부모의 안타까운 마음.가족의 소중함 등을 느꼈어용~  "
"842","마음이 따뜻해지는 , 나의 인생영화  "
"843","너무너무 감동적인 영화  "
"844","관람객감동과 재미...모두있는 훌륭한 영화  "
"845","관람객올해 본 영화 중에 최고 였습니다. 다른 말이 필요 할까요? 예고편만 보면 이미 이 영화의 매력에 빠져있습니다.  "
"846","좋고멋지고따뜻하면서도시원했던 영화!  "
"847","잔잔하고 소소한 재미도 있었던 영화  "
"848","올해 최고의 영화입니다~  "
"849","흔한 감동스토리~ 인줄 알고 봤다가~ 각 사람들의 입장... 모두가 각자의 세계에서는 태양이고 중심입니다.  "
"850","멋있는 영화에요추천해요.  "
"851","마음이 따뜻해지는 영화  "
"852","따뜻한.나도 애들 어릴때 잘해줄걸하는 미안함.  "
"853","진짜 기적같은 영화다. 눈물을 흘리게 만든 아름다운 스토리. 삶에 대해 다시한번 생각해볼수 있는 기회를 준것 같다.  "
"854","현재를 살아가는 우리에게 좋은 교훈을 주는 영화입니다.보다가 기쁨의 눈물 질질흘림 ㅠㅠ왜 영화관 상영수가 이렇게 적은건지ㅡ아쉽다.  "
"855","한파도 무섭지 않을 정도로 마음 따뜻하게 녹여주는 사랑스러운 영화! 또 보고 싶다.  "
"856","관람객보는 내내 맘이 울렁거렸어요  "
"857","관람객따뜻한 영화에요-  출연하는 모든 사람이 좀 많이 착해요ㅋㅋ  "
"858","관람객선택하지 못한 아픔을 가진 아이와 선택한 아픔을 가진 아이들의 이야기에 마음이 아팠습니다. 모든 아이들이 저마다의 아픔이 아픔으로 남지 않길 바랍니다.  "
"859","관람객다둥이 맘입니다..아이들과 보면서 감동의 눈물 흘렸네요..  "
"860","재미있었습니다. 정말로...  "
"861","아주 감동적이었어요. 어기를 맡은 배우가 연기를 잘했내요.  또 보고 싶습니다.  "
"862","훌륭한 감동을 선사한 영화.  "
"863","무엇보다도 보기싫다고 난리치던 10살아들이 재미있다해줘서 감동이 컸습니다아들과 본 애니, 히어로물아닌 첫 일반자막영화였습니다  "
"864","관람객Courage. Kindness. Friendship. Character. These are the qualities that define us as human beings, and propel us, on occasion, to greatness.  "
"865","관람객Courage. Kindness. Friendship. Character. These are the qualities that define us as human beings, and propel us, on occasion, to greatness.  "
"866","외면을 보는 사람이 아닌, 내면을 보는 사람이 되고싶은데, 정말 어렵네요. 이 영화를 보면서 저 자신에 대해 되돌아볼 수 있었어요. 많은 걸 생각하게 하고 느끼게 하네요. 올해 본 영화중 가장 많은 생각을 갖게 해준 영화입니다. 꼭 보세요!!  "
"867","인생 영화를 보았다큰 감동과 여운이 아직도 가슴에 멤돈다  "
"868","관람객감동적인 영화입니다.  "
"869"," 좋은영화지만 흔한 내용 임  "
"870","관람객흐믓한 아빠미소로 볼 수 있는 영화  "
"871","관람객너무좋았어요. 기대했던대로  "
"872","잔잔한 감동과 이런저런 생각을 하게 만드는 영화. 주옥같은 대사도 많고. 아이가 있는 집은 꼭 보길.  "
"873","관람객두고두고 가슴에남을 영화에요정말 감동 이네요  "
"874","잭월 같은 친구있어으면 좋겠네요  "
"875","좋은 영화임은 틀림 없다.  "
"876","관람객감동적이네요많이울었어요  "
"877","최고입니다. 모든 대사들이 기억에 남는 감동  "
"878","관람객안타깝고 감동적인 영화  "
"879","따뜻한 영화~ 정말 잘 봤습니다.  "
"880","관람객진짜 추천하고 싶어요!! 따뜻한 영화인듯..  "
"881","관람객아이들의 순수함과 진실함이 마음에 와 닿았으며 착한 영화가 처음이다  "
"882","관람객너무 감동적이였어요.  "
"883","가슴 따뜻해지는 성장 영화  "
"884","o ㅇ OO  ㅅ과 ㅎ께 보다 훨씬 낫다  "
"885","엄청 큰 감동을 확 주기보다는 영화보는내내 잔잔한감동을 받아서 더 좋았습니다. 이런영화 많이 만들어주세요 진짜 힐링이되는 영화였습니다.  "
"886","마음이 훈훈해지는 영화입니다. 저 자신의 인생도 다시한번 돌아보게 되네요. 정말 좋은 영화입니다.  "
"887","&#34;힘겨운 싸움을 하는 모든 이들에게 친절하라.&#34;  "
"888","평생 기억에 남을 영화평생 기억에 남길 영화  "
"889","생애최고의영화 였어요  "
"890","기대없이 본 영화인데 진짜 좋은영화  "
"891","이 영화의 최대 장점은 보는 내내, 감동의 아드레날린이 멈추지 않는다  "
"892","간만에 마음속 깊숙히 따뜻함을 느꼈다 옳음과 친절함 사이에 선택을 해야한다면 친절함을 선택하라는 말이 확 와닿게 되는 영화  "
"893","무언가를 극복하고 인정받는건 벅차오르는 일이다. 별은 어둠과 함께 있을때 가장 빛난다. 진짜 경험을 통해 변하지 않는 용기를 얻어 극복하는 순간이 인생의 이유가 아닐까?  "
"894","영화 보는 거 좋아하는데 평점 주는건 처음인듯... 정말 감동적인 영화인 것 같습니다. 이런 영화가 스크린수가 몇 없다는 것이 너무 아쉬울 뿐...  "
"895","오랜만에 느낀 억지스럽지 않은 그대로의 감동  "
"896","워낙 내성적인 편이어서 초등학교때 적응하기가 많이 힘들었는데...그때 진짜 저를 괴롭히던 친구들이 있었네요...그 와중에 친구들도 있었는데...어기를 보면서 그때의 제가 떠올라 많이 울었어요...저에겐 인생 영화 ㅠㅠ  "
"897","내가 아퍼서 그런가?왜이렇게 시작한지 아직 14분밖에 안났는데 눈물나냐?....ㅠ 진짜 상영관좀 늘리면 안되냐?이런영화?많이 늘려달라는것도 아니고 한국영화 반의반에반만이라도 상영관 늘려달라  "
"898","행복의 근원은 어디에 있는가 궁금하다면 이 영화에 힌트가 있다. 이사회에 나름 잘 적응해 살아가는 모든 어른을 위해 추천한다. 그리고 극장에서 배우의 숨소리까지 듣길 바란다.  "
"899","관람객힘겨운 싸움....,  "
"900","주인공 어기뿐만 아니라 누나 비아, 친구 잭 윌등의 다양한 입장에서 생각해볼수 있어서 너무좋았습니다?? 외국 학교를 배경으로 아이들이 나오는 영화를 좋아하는데 이 영화에서 어기의 이야기가 진심이 전해져 마음에 울렸어요!! 마음이 따뜻해지는 영화!!  "
"901","감동!기대안했는데, 안봤으면 어쩔뻔!최고!  "
"902","관람객&#34;어기의 외모는 바꿀 수 없어요. 그러니 우리의 시선을 바꿔야죠.&#34;  "
"903","관람객누나 비아와 그 친구 이야기도 공감이 갔네요 ㅎㅎㅎ  "
"904","상영관이 너무 적은 것이 안타까워요. 간만에 정말 따뜻하고 좋은 영화 본 것 같습니다. 웃으면서 눈물흘리기는 또 처음이네요.  "
"905","관람객오랜만에 좋은 영화 봤습니다.  "
"906","옳은 것과 친절함 중에 선택하라면 친절함을 택하라.아이에게 되새겨 주었다. 정말 감동적으로 보았고, 박수가 절로나오는 영화~  "
"907","관람객아이랑 보기에도 교육적이로 좋네요  "
"908","따뜻한 영화였습니다.  "
"909","마음이 따뜻해지는 정말 좋은 영화네요.  "
"910","귀엽고 사랑스러운 영화  "
"911","관람객마음이 따뜻해지는 영화였어요~  "
"912","&#34;역지사지&#34;란 이런걸 말하는구나 좋은영화 였습니다  "
"913","따뜻한 위로와 응원을 받았습니다.가족과 함께 보니 더욱 감동~~  "
"914","정말 따뜻하다. 하 좋다 진짜 ㅜ  "
"915","최근 본 영화중에 가장 좋았어요  "
"916","예뻐서 미안해서 고마워서 감동적이어서 마음이 아파서,,,, 처음부터 끝까지 울면서 봤어요.  "
"917","진짜 이런거 안 남기는데 재밌게봤음.  "
"918","영화보는 내내 행복했어요 올해 최고의 영화  "
"919","아이를 키우고 있어 묘하게 감정이입이 더 되더군요... 추천...!!  "
"920","관람객사람은 사람을 통해 살아간다.  "
"921","관람객참 감동적입니다. 갠적으로 반성도 되고 가족의 의미도 생각하게되는 의미있는 시간이었습니다. 최고~!!!  "
"922","너무 따뜻한 이야기입니다 온 가족이 봤는데 최고입니다^^  "
"923","관람객감동적이에요! 무지 잼잇음  "
"924","이런걸 감동있는 영화라고 하지  "
"925","제 인생영화입니다. 저뿐만아니라 영화를 보신 다른 분들도 그렇게 느끼시는 것 같아요!  "
"926","상영관이 얼마없어서 심야로 봤는데, 잠과 바꾼 시간이 전혀 아깝지 않았다. 지친 모든이에게 따뜻한 기운을 불어넣어주는 영화. 베리굿.  "
"927","관람객최근 본 영화중 최고. 내가 교장이라면 학년 최고상은 어기와 잭윌 둘에게 주고싶다.  "
"928","이렇게 좋은 영화를 왜 큰 상영관에서 안하는겁니꽈~ ㅜㅜ 더 기간 연장해서 상영해주세요 또 보러가고 싶습니다.  "
"929","잘 만들어진 영화입니다.  "
"930","이거 보고 몇십번은 울었어요.  각자의 시점 나올때마다 눈물 펑펑 쏟아지고 이 영화는 진짜영화라 할 만큼 대단한것같아요. 등장인물 하나하나가 현실감 있고 현실에 팩폭을 던진 것 같아왠지 초등학교 같은반이었던 어기와 닮은 애가떠올라 계속 울었어요..  "
"931","두 번 봐도 좋은 영화 추천  "
"932","더할 나위 없이 좋은 영화이다~ 아이를 키우는 부모여서 꼭 봐야 하는 영화, 내 아이와 함께 보길 추천한다.  "
"933","관람객어느나라 부모들은  정말 자식사랑이 엄청나네요  ^^  "
"934","넘 감동적.  완전강추. 꼭보셈  "
"935","힐링 무비~ :) 가슴 따뜻하고 꽉 찬 영화! 두 말 필요 없이 추천드림! 아트하우스 상영관 좀 늘려주세요~  "
"936","참으로 사람답고 인정스러운 것이란 이런 것이다, 하고 보여주는 수작! 차별이 존재하고 외모지상주의에 젖은 우리나라였으면 불가능했을 원더.  "
"937","관람객모든 게 완벽. 마음이 따뜻해져서 돌아올 수 있었어요. 재관람 할 거고, iptv도 있으면 결제해서 두고두고 보고싶네요.  "
"938","관람객최고의 영화 감독님 짱!  "
"939","관람객최고의 영화에요. 엄마,아빠 사춘기자녀와 함께 보세요. 강추~  "
"940","휴지가 마를 틈이 없었다.  "
"941","사람의 외면보다 내면이 중요하다는  "
"942","관람객별 11개 줄 순 없나요? 최곱니다.  "
"943","관람객비슷한 한국영화와의 차이점이 드러난 class 있는 작품  "
"944","관람객좋아요정말 꼭보세요ㅋ  "
"945","관람객 감동적인 영화였어요ㅠㅠ  "
"946","관람객새해의 첫영화로 딱이에요. 마음이 따뜻해지는 영화  "
"947","가슴 따뜻해지는 진짜 영화.  "
"948","관람객주인공을 둘러싼 여러 사람의 관점과 입장, 함께 성장하는 스토리가 와 닿았습니다.  "
"949","관람객옮음과 친절함중 하나는 선택해야 한다면, 친절을 선택해라.  "
"950","관람객영화 정말 좋아요~~ 상영관이 없어 아쉽습니다.  "
"951","이 영화가 끝나고 엔딩이 올라올때 혼자 생각했다내가 학창시절 이 영화를 봤다면 나는 지금보더 조금 더 성숙한 사람이 되어있지 않을까? 나는 어떤 사람인가 다시 한번 생각하게 됬다  "
"952","저 남잔데 영화관에서 이렇게 울어본 적은 처음이네요... 상영관 좀 늘려서 전국민이 다 봤으면 좋겠는데 아쉬워요. 그만큼 힘을 주는 영화입니다 꼭보세요 정말... 인생영화입니다  "
"953","처음부터 끝까지 눈을 뗄 수 조차없었고 대사들 하나하나 30대인 저한테도 힘이되었네요 화장실가서 놓치는 장면도 아까워 끝날때까지 꾹 참았어요ㅜㅜ  "
"954","처음 써 봅니다. 아주 좋은 영화에요.꼭 보세요~  "
"955","관람객진짜 너무 좋았어요♥?두번 세번도 볼 수 있는 영화!!  "
"956","관람객다양한 시선의 연출을 통해서 함께 행복해지는 영화였어요. 가족, 그리고 친구들의 소중함을 다시 일깨우는 착한 영화로 추천해요  "
"957","생각지도 못했는데 새해를 기분좋게 시작하게 해준영화. 이런 영화 오랜만이었음  "
"958","우연히 보게 된 영화가 다시 보고 싶게 된 마음 따뜻한 영화가 되었네요. 정말 좋았습니다  "
"959","너무 감동적이여서 보는 내내 눈물 났던거 같아요몇몇 등장인물들의 시점으로 볼 수 있어서 지루하지도 않고 그 사람의 속 마음을 알 수 있어서 좋았던거 같아요생각 이상의 감동과 영화에 나온 말들이 가슴에 많이 와닿아요  "
"960","감동을 넘어서 인간 삶에 대한 이해를 가능하게 하는 영화  "
"961","꼭 추천하고 싶은 영화~ 모든 사람은 특별하고 각자 자기인생의 주인공~ 옳음과 친절함을 선택해야할 땐 친절함을 선택하라~ 용기란 강함이란 진정한 아름다움이란 무엇인지 다시 생각해보게 되는 영화~ 아이들과 온가족이 함께 보면 좋을듯~^^  "
"962","너에게 최고의 명절은 더이상 할로윈이 아닌 크리스마스이길, 해피 크리스마스 - 어기에게.  "
"963","모두 꼭 봐야하는 가족영화우리 모두는 다 특별하단다  "
"964","관람객감동적인 영화 ?가족영화로 추천합니다  "
"965","한사람 한사람 삶속에서 성장하고 이겨내는 모습이 대견해요.♡  "
"966","관람객행복해지는 영화였습니다...  "
"967","정말 좋은 작품입니다.  "
"968","재밌고 감동적이에요~  "
"969","눈이 만족하는 영화였고, 새로운 느낌의 영화라 보면서 즐겁게 본거 같아요  "
"970","기적같은 아이와 함께하는 마음 촉촉한 시간  "
"971","존재로써 모든이에게 용기를 줄 수 있는 어기..좋은 영화 입니다  "
"972","너무나도 사랑스러운 이야기 연말연시를 장식하는 영화!  "
"973","레알 인생영화 한국 영화의 짜내는 감동이 아닌 자연스러운 눈물을 흐르게 만듦 팩트임  "
"974","감동과 슬픔 서로의 입장이 이해가 되고 공감이 되서 슬픈영화.  "
"975","다시보러갈꺼에요. 감동적이었습니다  "
"976","정말 보는내내 힐링되는 영화예요..이런 영화가 진짜 영화인것 같아여 ~  "
"977","뻔할줄 알았는데 안 그랬던 영화  "
"978","따스하다.  다름이란 아름다움이다.  "
"979","&#39;원더&#39;란 이런 것이다.  "
"980","그저 바라보는 것. 그것이 얼마나 크고 놀라운 힘을 지니는지!!  "
"981","별점 10도 모자라고 100점이라도 주고싶다 근데 상영하는곳이 너무적어슬픔  "
"982","관람객요 몇년간 영화 많이봤는데 최고에요. 누구나 보고 웃고 울 수 있는 영화  "
"983","관람객가족영화로 추천해요~^^  "
"984","감동ㅠㅠ  구성도 너무 좋아ㅠㅠ 모두를 이해할수 있는시간  "
"985","정말 기대하고 봤던 영화, 근데 그이상으로 좋았던. 내아이와 함께 보았는데도 내아이까지 좋아했던 영화, 어리지만 이해할수있도록 설명해주면 봤던 너무 감동적이고 어기와 그의 가족존경스러웠고, 어기의친구들 따뜻한마음 너무 예뻤다  "
"986","연말을 장식하기에 최고의 영화였습니다.어기의 앙증맞은 우주복을 생각하며 여자친구와 치맥하로간다  "
"987","처음엔 진짜 기대 안 하고 봤는데 보면 볼수록 너무 재밌어요!!! 자존감이 낮거나 조금 특수한 환경에 있는 사람들이 봤을 때 많은 교훈을 느낄 수 있는 따뜻한 영화 같아요. 영화 잘 봤고 정말 최고예요!  "
"988","눈물을 흘리게 하는 작위적인 감동이 없어서 좋다. 약자들이 어우러져 살아가는 가장 이상적인 사회. 장애인영화, 감동영화가 아닌 드라마. 우리의 일상. 그 일상 속에서 간과해버리는 것들.  "
"989","삶이 가끔 지칠 때 자꾸 자꾸 꺼내보고 싶은 영화  "
"990","개봉날 보구왔어요.  선함이 최고네요♡따뜻해져요  "
"991","주인공을 비롯한 가족 친구들 한사람 마다 그들의 시각에서 보여지고 생각하는 스토리가 흥미로웠다.  저또한 다른 사람 입장에서 생각해볼수 있는 시간이었다. 재미와 교훈도 있고 인간 관계 문제를 잘 극복하고 해피엔딩으로 끝나 마음이 따뜻해지는 영화이었다  "
"992","건강한 자존감은 가정의 따듯한 사랑에서 만들어지지만, 사회의 시선이 따갑다면 자칫 흔들릴 수 있다. 하지만 단 한 사람일지라도 자신을 온전히 인정해주는 사람이 곁에 있다면, 그는 사회를 향한 담대함을 가지게 될 것이다.  "
"993","감동의 눈물 모든 가족이 봐야할 가슴 따듯해 지는 올해 최고 영화~  "
"994","겨울에 마음까지 따뜻해지는 영화! 완전강추  "
"995","보고 너무 좋았던 영화였습니다. 모두들 꼭 보셨으면 좋겠습니다. 영화를 통해 머릿속이 환기된 것 같습니다  꼭보시길...  "
"996","너무너무 감동적이었습니다.내 주위의 좋은 사람들을 생각하게 되고, 나 역시 좋은 사람이 되어야겠다는 다짐을 빠짐없이 되새기게 되네요.  "
"997","영화가 끝나고 진짜 눈물이 흘렀다  "
"998","그저 그렇지 않은 뭔가 다른 영화.  "
"999","좋아요 꼭 가족과 보세요  "
"1000","너무재밌어요 가족들과 꼭 보세요!!  "
"1001","감동적이면서 가슴 뭉클했던 영화  "
"1002","자연스러운 감동 영화 추천합니다~  "
"1003","감동이에요 정말 재미잇어요  "
"1004","많은 걸 생각하고..느끼게 해주는 영화마음이 참..기분좋은 영화예요  "
"1005","딸 덕분에 좋은영화 감상♥  "
"1006","&#39;힘겨운 싸움을 하는 모든 이들에게 친절하라&#39; 평범함과 평범하지 않음에 대한 생각을 해볼수있었던 영화. 많은 어른들이 이 영화를 봤으면 좋겠다  "
"1007","훈훈한 가족드라마애들이 귀여워요  "
"1008","주옥같은 명언들이 감동을 줍니다. 세상 모든 것은 기적이에요~  "
"1009","어기도 어기지만 어기의 가족들이 정말 인상적이었어요, 노력과 희생과 사랑 뭐하나 부족함 없는 가족들을 보면서 저도 그런 모습의 가족을 이루고 싶다는 꿈을 꿨습니다! :)  "
"1010","소외된 이웃을 보듬어 줍시다..  "
"1011","외모 뿐 아니라 성격도, 가치관도 남과 다르다고 해서 움츠려들 필요는 없는것 같아요...화이팅입니다..  "
"1012","진한 감동의 여운이 사라지질 않네요꼭 보시길 추천합니다  "
"1013","영화가 작위적이어도 이렇게 작위적일 수가 없음. 마지막 싸움씬에서는 진짜 억지가 이런 억지가 없을 정도;  그리고 졸업식에서 bully 그 친구는 왜 진심으로 웃으면서 박수쳐주냐?  진짜 개연성 개똥망작. 그리고 집안이 가난하면 저런 아이 못나옴.  "
"1014","아무리 그래도 이평점은....  "
"1015","최근 본 영화중 가장 인상적이었습니다마음이 따뜻해지는 스토리가 정말 좋았어요꼭 한 번 쯤은 봐야할 영화네요  "
"1016","마음이 따뜻해지는 영화 꼭 보세요  "
"1017","관람객정말 추천합니다 어린이들의 그들만의 이야기를 들어봐주세요  "
"1018","내내 울면서 봤지만 마음이 즐거웠던 원더..굿바이마이프렌드 이후 첨이네요..인생영화라고..누구에게나 망설임없이 추천한다 말할수있는 영화가 생겨서 기뻐요~~  "
"1019","백명과 이 영화에 대해 얘기한다면 백명에게 추천하고픈 영화  "
"1020","관람객이 영화는 누구 하나 주인공이 아닌 인물이 없네요올해 너무나 많은 좋은 영화가 있었지만저에겐 최고의 인생영화였네요&#39;누구나 한번은 박수 받을 자격이 있다&#39;있지 못 할 명언입니다!!  "
"1021","관람객딸애의 열두살 생일 선물로 생애 첫 영화관 구경을 시켜줬네요.학교에서 아이들이 한아이를 병균놀이를 하며 왕따를 한 사건도 있고 해서 다분히 엄마의 의도를 담아 선택한 영화였어요. 잔잔하게 아이와 함께 볼 영화로 강추합니다~  "
"1022","대사 한마디 한마디에 눈물 뚝뚝 ㅠㅠ 눈물없인 볼수없는 영화입니다 ㅠㅠㅠ 인생영화등극!!!  "
"1023","외모지상주의 아래에서 버텨내는 일상  "
"1024","이런 영화를 기다렸어요 ㅠㅠ  "
"1025","재밌게봤습니다. 월플라워 감독이 만든 영화라 더욱 기대됬는데 역시 감동적 영화네요 상영관좀 늘려줬으면 좋겠습니다  "
"1026","부모님과 함께 재관람 하고 싶은 영화입니다 XD  "
"1027","1점짜리는 아니고 한 5점정도인데 지금 평점이 너무 높아서 좀 깎을려고 1점줄게요 저처럼 낚이는 분들이 없길...  "
"1028","역대 최고의 평점을 기록하기엔 부족하다.  "
"1029","관람객지금 개봉한 영화 중에 가장 볼만 합니다!  "
"1030","평점관리 들어갑니다~~~~  "
"1031","영화가 끝나지 않길 바랐어요. 영화가 현실이 되기를 바라면서...  "
"1032","너무따듯한영화 모성애뿜뿜하네요  "
"1033","이 영화가 왜 만점이 아닌거에 의문을 가질 필요가 있다.. 우린 어디서 부터 마음이 부서지는걸까/?  "
"1034","이건 솔직히 꼭 봐야함. 첨부터 끝까지 가슴 따뜻해짐! 쨘~하다 잼없다는사람  이해안감  "
"1035","미란다 미친존예 오져버렸다  "
"1036","사랑스럽고 귀여운 어기  "
"1037","완벽한 영화 가족과 개일을 통해 삶의 태도를 배우는 영화. 개 마저도 연기를 잘하는구나.아빠 겨울왕국 크리스토퍼 빼다박음  "
"1038","감동속에 시간 지나는줄 모르고 본 영화 ~  "
"1039","말그대로 . 최고의영화  "
"1040","정말 감동적인 영화였다!!  "
"1041","멋진영화 뜨겁게 연대하자  "
"1042","크게 만족스러운 영화는 아니었지만 어기가 성장하고 자신의 공포를 이겨내는게 너무 대견스러웠음 마지막 즈음 어기의 외모를 바꿀순 없으나 우리의 시선을 바꿀 수 있다는 대사에서 직격타맞음 요즘 자극적이고 폭력적인 신파영화만 보다가 힐링물 보니까 맘편해짐b  "
"1043","너무좋다두번봐야겠다  "
"1044","감동적이고 뜻깊은 영화  "
"1045","관람객가족영화로 최고 최고!!  "
"1046","관람객아이를 어떻게 키워야 하는지 지침서가 된 영화입니다 영화도입부부터 눈물이 흐르는 영화예요 인생영화입니다  "
"1047","관람객영화 내내 울고 웃었던영화  추천입니다  "
"1048","줄리아로버츠 연기잘하네요.  "
"1049","인터넷으로 다운받아서보는거와 영화관에서 보는거와 그닥 차이없음  "
"1050","영화 시작부터 끝까지 울면서 본 영화는 원더가 처음이에요  "
"1051","너무 재미있고 좋았다. 잔잔한 영화라 지루할 수도 있지 않을까하는 생각도 하였었는데 전혀 그러지 않았다. 오랜만에 너무 좋은 영화를 보았고 마음의 감동이 아직도 남아있다.  "
"1052","관람객너무 무겁지 않은 선에서 소소한 재미랑 감동..b  "
"1053","이런 영화가 천만 관객 들어야 하는데.. ㅠㅜ 영화 너무 좋았어염. 다니엘 로즈 러셀 완전 이쁨♡♡♡  "
"1054","관람객감동적인 영화입니다. 초등학생 아이와 함께 보았는데. 아이도 많은 것을 느낀 것 같습니다.  "
"1055","관람객훈훈하고 감동있는 영화에요  "
"1056","관람객너무너무 재밌었어요ㅎㅎ  "
"1057","찡하고감동 그자체.자녀둘이상있는 부모님들 아이들  하나하나에 대해 생각하게될듯하고 부모의아픔,아이의아픔,주의 좋은사람들..그렇지 못한사람들..많은 생각하게 된다.  "
"1058","관람객오랜만에 가슴 따스한 영화였어요~ 신파처럼 울리는 영화가아니고 담담하게 현실을~그안에서 나룸 유머를 잘표현했어요~  "
"1059","개봉관이 적어 아쉽네요. 넘 좋았어요.  "
"1060","관람객보는 내내 가슴이 절이기도또 벅차기도 했습니다.아이한테도 진정한 용기가 무엇인지우정을 어떻게 쌓아가야하는지 전달된거 같아 좋네요  "
"1061","관람객다시 보고 싶은 영화, 씨네큐브에서 보니 더욱 감동!  "
"1062","관람객이야기를 풀어가는 방식이 맘에 들었고,여운이 남는 영화입니다  "
"1063","관람객이런 영화를 상영 많이 시켜줘야지 ㅜㅜㅜ  좋다는 말밖에  "
"1064","관람객무한긍정의 힘 가족애와 친구. 스스로 이겨낼 수 있는 용기를 주는 영화  "
"1065","제일 작은 상영관 하루상영 5번... 고작해야 이 영화관에서 하루에 300명이 원더를 보게된다..  "
"1066","마음이 훈훈해지는 영화ㅠㅠ 소장해서 보고싶은 영화에요~  "
"1067","관람객우울하거나 위로가 필요할 때 또 보고 싶은 영화  "
"1068","관람객감동적인 영화~따듯하고~  "
"1069","관람객좋아요 감동있는영화예요  "
"1070","관람객어른 아이 할 것없이 감동이 밀려오는 영화입니다. 아이가 있는 분이라면 꼭 같이 보시기를 추천드립니다.  "
"1071","처음부터 끝까지 엄마미소짓게되는 영화! 어기네 가족이며 전부 너무 아름다운 사람들입니다예쁘고 순수한영화입니다 줄리아로버츠연기는 신의한수이런영화가 앞으로 많았으면 합니다 적극추천!!!  "
"1072","관람객잘봤어요잘봤어요잘봤어요오  "
"1073","감동ㅠㅠ 웰메이드 영화  "
"1074","영화 정말 많이 봤는데 작년에 본 영화 중 최고였음  "
"1075","우와!!! 너무 감동적이에요.  "
"1076","관람객안타까워 울고, 고마워서 울고, 행복해서 울었던 영화입니다. 대사 하나하나, 모두 의미있었던 좋은 영화였습니다. 남녀노소 불문, 꼭 한번 보기를 추천합니다.  "
"1077","최근에 본 영화중 가장 최고의 영화인건 분명합니다!  "
